,reviewText,overall,rating,TextBlobAnalysis,TextBlob_Sentiment,CNN_Sentiment
101741,It's a really nice firm bag. Doesn't flatten out and collapse from highway speed winds. The straps are all nicely designed and buckle tightly.,5.0,1,"[0.19999999999999998, 0.0, 0.2107142857142857]",1,1
101742,It matches perfectly my Dyna Custom. Great for essential tools.,4.0,1,"[1.0, 0.4]",1,1
101745,"Who needs a helper when you got this thing.  When it came to cleaning up all the loose ends and unlabeled cables my installer left me with, this thing is the way to go for all your coax and RG tracing.  Works like a champ",5.0,1,"[0.0, -0.038461538461538464, 0.0]",0,1
101746,Klein VDV501-809 VDV Scout Pro KitProbably a more professional tool than I really need but since I'm a tool freak anyhow I love it especially when working in an attic and can't be at both ends of a cable run at the same time. There are other cheaper tools that would probably get the job done but the Klein name is familiar to me so I went with it and I'm happy so there.,5.0,1,"[0.21666666666666667, 0.35000000000000003]",1,1
101747,"Been using this thing for well over a year and it was well work the money.  I has been dropped, stepped on, kicked and thrown.  This thing has lasted through all of it.  Works great for RG6, CAT5, 5e, 6, 6e.  never used it for phone aside toning phone lines, but it has worked great.",5.0,1,"[0.0, 0.0, 0.0, 0.8, 0.8]",1,1
101748,"Good for the at home do it yourself crowd.  Doesn't tell wire length, but proves the wire is ""good"".  Erases any doubts weather the lan or coax is making connection.",5.0,1,"[0.7, 0.5, 0.0]",1,1
101749,"Excellent cable tester, has the ability to trace drops and ports, Isn't extremely expensive, and is multi-purpose.  Note, this will only test the actual connection for 8 wires to 8 wires.  It won't rate the cable for speed, crosstalk, or inference; but at this price i wasn't expecting it to.",5.0,1,"[0.25, 0.0, 0.0]",1,1
101750,"My first one came with the entire skylink kit, but I dropped it in the water... once, only for a second, and it was smoked. So I purchase dthis one as a replacement, and it works fine. My only complaint is that the key ring area is too tight, and needs to accommodate a bit larger keyring.",4.0,1,"[0.0625, 0.4166666666666667, -0.09571428571428571]",1,1
101751,My previous keychain remote stopped working after having suffer much falls during its three year existence. This is why I purchased another one soon after the first one stopped working.,5.0,1,"[-0.022222222222222216, 0.25]",1,1
101752,"Not only is it convenient, but you need it if you want to set your system to instantaneous alarm.  How else will you close the door after you set the alarm?The ability to hear the beep-beep as the system disarms is also reassuring.  You don't have to open the door or put the key in the door in order to know whether the alarm is still armed when you arrive.",5.0,1,"[0.0, 0.0, 0.0]",1,1
101753,"I'm not too crazy about the big size of these Skylink keychain remotes, but I can't complain about their range and their ability to communicate with the SC001 control panels.  I use this keychain remote to turn my Skylink Security System on and off.  It's very useful that I can turn my alarm system on and off in my garage.  Function triumphs over form.  I hope the battery lasts at least 6 months.",4.0,1,"[-0.3, -0.1, 0.39, 0.0, -0.3]",0,1
101754,"Great additional remote for your Skylink system. Easy to program, you'll need a few spares good price shipped promptly and worked as you would expect",5.0,1,"[0.35000000000000003, 0.3111111111111111]",1,1
101755,Fantastic product! Easy to program to the complete unit I bought. Just read the instructions and you'll have no problem installing the complete system and adding accessories. I'm not a technical person and certainly have no experience in installing alarms but found the brief instructions given with these products easy to follow. I've had the system installed for 2 weeks and have had no problems. Thanks Skylink!!,5.0,1,"[0.4, 0.26666666666666666, 0.1, 0.1619047619047619, 0.0, 0.2, 0.0]",1,1
101756,I bought this to go with the Skylink AA-433W and it worked perfectly for me. Followed the instructions and it tested and worked well for me.,5.0,1,"[1.0, 0.0]",1,1
101757,"We have the Skylinks system for over 4 years, it worked perfectly.How do we know? we forget to turn them off once in a while before we walk into the house and guess what? the alarm goes off every time. That's a peace of mind knowing our house is protected.",5.0,1,"[1.0, 0.0, 0.0, 0.0]",1,1
101758,the perfect addition to my Skylink system. My mother-in-law caught herself prowling in her own basement! good thing for the remote control.,5.0,1,"[1.0, 0.6, 0.3]",1,1
101759,I've installed a couple of Skylink wireless systems.  I've had a minor issue with a faulty motion sensor but it was replaced quickly through Amazon.  I've never had a false alarm yet.,4.0,1,"[0.0, 0.14166666666666666, -0.4000000000000001]",0,1
101760,"Paring this unit with an SC-100 was very easy and the instructions were quite clear.I kept the motion sensor in its default high sensitivity mode against the advice of the manual. I tried the system in the chime mode for a few days and it has not given any false alarms, so I am planning to keep it that way. It can detect motion from quite a bit of distance in the house, inside a much wider angle than I expected, during the day and in total darkness. Fortunately, it does not get triggered by Roomba, so it seems we can leave the house with the alarm armed and schedule Roomba for a trip around the house.It will definitely deserve its five stars if the battery lasts for a year. 4.5 if it lasts for 6 months.",5.0,1,"[0.27444444444444444, -0.30000000000000004, 0.03333333333333333, 0.2, 0.0]",1,1
101761,Not much to say is same as comes with the base station. Just read instructions to associate it with the base and it works fine.,5.0,1,"[-0.3, -0.19166666666666668]",0,1
101762,"These are super sensitive.  I offered a reward to the kids to see who could successfully sneak past one.  They failed, but had lots of fun trying.  Quietest four hours of the year.Do be careful to get the correct kind.  The Skylink &#34;Home&#34; detectors will not pair with the security system.",5.0,1,"[0.21666666666666667, 0.25, -0.1, 0.25, 0.0]",1,1
101763,"Bought this as a supplement to my system. It works perfectly and easy to add by reading the instructions (sounds simple but most people tend to forget this step). If you are thinking of adding, you will have no problem incorporating this to your current Skylink (make sure the model is listed).",5.0,1,"[0.0, 0.48333333333333334, 0.25]",1,1
101764,"I purchased five of these Skylink PS-434W motion sensors to go with my Skylink SC-1000 Security System.  These sensors are very sensitive and were very easy to install.  All hardware was provided, and instructions for pairing them with the control panel, SC001, were easy to follow.  If you take time to read all instructions, you should have no problems.  Occasionally, you might get a bad one, so it's important to test them once you get them.  It's easy to find battery replacements for the 9 volts when they start fading.  I definitely feel more secure leaving my house with my fully rigged Skylink security system monitoring my home.",5.0,1,"[0.0, 0.3466666666666667, 0.43333333333333335, 0.0, -0.09999999999999994, 0.43333333333333335, 0.3]",1,1
101765,works great for add on item.  Programmed easily to the add on module.  It goes through a battery once every 6 months so it has quite a bit of battery life.  I do not have pets so i do not know how this will work with pets but it works good for me.,5.0,1,"[0.8, 0.43333333333333335, 0.0, 0.7]",1,1
101767,I got several of these to go with a Skylink system I had installed in my house. They synced with no problems and have been running for over a year with out a single problem. No false alarms or failed signals at all.,5.0,1,"[0.0, -0.07142857142857142, -0.14999999999999997]",0,1
101768,"There's not really much I can say, except that it does what it's supposed to do, and it integrated into my Skylink system w/ no problems.",4.0,1,[-0.1],0,1
101769,these work as advertised and were easy to program.  Just wish they were a little smaller and not so obtrusive.,4.0,1,"[0.43333333333333335, -0.09375]",1,1
101770,"I bought this product for self installation. Perfect product, does exactly what it describes, easy to install, easy to read instructions, fast shipment. I have also GE product- does not come close to Skylink. I am glad I found this product thanks to all great reviews. When power fails security system stays on the battery and works for about 3 days. Therefore, no problem despite of power failure.",5.0,1,"[0.0, 0.4633333333333334, 0.0, 0.5, -0.5, -0.3166666666666667]",1,1
101772,I have the Skylink security system installed in my house which works well but I purchased the additional wireless sensor for another door in my house which I had to secure. Worked as advertised out of the packaging.,5.0,1,"[0.4, 0.0]",1,1
101773,"Great product, adds onto the Skylink system with no issues. Came packaged well, had no issues installing. This is an OEM item.",5.0,1,"[0.8, 0.0, 0.0]",1,1
101774,"If you have the Skylink home security system, then you're going to need a lot of these door/window sensors for your house.  It's usually cheaper to buy the kits, like the SC10, to get these sensors than to buy them individually.  These sensors are bulky and somewhat unsightly compared to the costlier ones, but if looks are not that important, these sensors get the job done every time.  Be sure to read the instructions on how to pair each new sensor to your SC001 control panel to make sure they work correctly.",4.0,1,"[0.0, -0.125, 0.4, 0.37878787878787873]",1,1
101775,"Worked good and was easy to program to the skylink main system keypad.  Have had them for 9 months now, and have not had to replace the battery.  Door that its connected to is used on average 10-12 times a day.",5.0,1,"[0.43333333333333335, 0.0, -0.15]",1,1
101776,"I order this sensor to work with my alarm system to monitor the garage door.  After sitting down and calculation the value of my tools for insurance purposes, I suddenly felt that I needed to do more then just locks.  Ordered the sensor and put in a surveillance system...  The wireless door sensor was an easy setup when following the instructions.  Only word of caution is to check your alarm system to make sure that the sensor is compatible.  Seemed that the quality is a bit cheap, but hey after 6 months it is still working.  I test the functionality at least twice a month to make sure...",5.0,1,"[0.0, 0.11481481481481481, 0.21666666666666667, 0.25, 0.4, 0.1]",1,1
101777,"I just got this last weekend and am really happy with it. It was super easy to install (I only used the motion sensor and control panel - I may use the door alarms later but not sure if I need them).Tested it out and seems to work great. It is sensitive to motion but doesn't seem to trigger any ""false"" alarms. Just so you know - this is ""wireless"" but the main control panel will need to be plugged in. I was able to conceal the wires easily enough so it doesn't look too bad. The motion sensor truly is wireless though and hopefully the battery holds up for a long time.Skylink - I haven't figured out how to dim or turn off the red indicator light. It is pretty bright - maybe consider brightness settings for that?Overall - very happy. Even came with some sickers to put on my doors to deter any ""bad guys"" away.",4.0,1,"[0.4, 0.21944444444444444, -0.15000000000000002, 0.16666666666666666, -0.06666666666666661, 0.1125, 0.48750000000000004, -0.6999999999999998]",1,1
101778,"I use it for three years now. Great product. Does work all the time despite of temperature ups and downs. I had -20F and it still operated. The downside is that it is not as sophisticated as other on the market. However, the price is much lower. You have to make a decision on where your priorities are. Easy to program- took me an hour to program 17 sensors. Also easy to reprogram if you need to change zones. Great user manual. You will need to change battery once a year on all sensors and main unit requires 2 battery changes per year.",5.0,1,"[0.0, 0.8, 0.0, 0.0, 0.1875, 0.2, 0.0, 0.43333333333333335, 0.43333333333333335, 0.8, 0.16666666666666666]",1,1
101780,"Can be a little awkward to set up. Works okay now with extra alarm buzzer. I have two separate systems in same house and they do work independently of each other... be careful with 2(two) SC-001s and a remote keypad. Only one SC-001 can use a remote keypad. Yes, would recommend as a simple deterrent.Edit: From the response from Skylink I have changed from 3 to 4 stars.... and as I stated, I would recommend this system.",4.0,1,"[-0.39375, 0.25, -0.065, -0.05, 0.0]",0,1
101781,"I have a Skylink for my doors and I had another alarm for motion detector.  The one I have for motion detecting died so I decided to get another Skylink.  This one is even better than my existing one and 50% louder when it goes off.  It seems to be anyway.  What is really really good about this is that the base and motion detector take regular 9 volt batteries.  The door sensors need 12V 23A.  I have no idea what the remote takes for a battery.  I've used my old one for years and have never needed to replace the battery.  If you want a simple reliable alarm system, this is one to get.",5.0,1,"[0.0, 0.0, 0.5, 0.0, -0.03333333333333336, 0.0, -0.1, 0.1, 0.0]",1,1
101782,"I had a monitored DSC alarm with all the bells and whistles at my prior house. I live in a big city and one thing I learned was that the police take their time responding to home alarms. By the time the company calls you, then calls several people on your list if you don't answer, then calls the police, and the police finally show up, about 15 - 20 minutes have gone by. Anybody breaking into your house has probably left by then.When I moved, I decided all I really wanted was something that made a lot of noise if someone broke in. This system is perfect for that. It is easy to setup and easy to program. The alarm is very loud, and the optional second siren is even louder. I have it in the garage, and when it is going off, it is almost unbearable to be out there.The only reason I gave it 4 stars is because the siren is in the control panel. I highly recommend getting the wireless keypad to control it with and placing the control panel somewhere inconspicuous. This setup works great.",4.0,1,"[0.0, 0.06818181818181818, 0.0, 0.1, 1.0, 0.43333333333333335, 0.065, 0.0, 0.16, 0.8]",1,1
101783,"Easy to setup as long as you follow the instructions closely. Seems to work great, motion sensor picks you up in a wide pattern and window sensors alarm asap when the window is opened enough to break the magnetic connection.The key chain remote is great you can alarm and disarm the system from outside before even getting close to the door. All and all it is worth the $ spent for this system. There is a lot of add on sensors for various things you can purchase sepertely that I woukld think would work as good as the basic components that comes in the package work.",5.0,1,"[0.19166666666666668, 0.2, 0.09999999999999999, 0.2333333333333333]",1,1
101784,"I had to replace a leaky shower mount and took a gamble on this product. So far, so good and I have apparently eliminated the leak altogether.",3.0,1,"[0.0, 0.2833333333333333]",1,1
101785,"is very complicated for install because my system water shower is different style , really I don't liked I hope you liked..",3.0,1,[-0.0875],0,1
101786,Doesn't hold the shower head we use in our shower to where one can use it hands free. It will hold the shower head/wand in place when not in use though.,3.0,1,"[0.4, 0.0]",1,1
101787,I was pleased with quality. Extra strong in the right places. Good finish and fit well. I am Pleased with it.,5.0,1,"[0.5, 0.23968253968253964, 0.55, 0.5]",1,1
101789,"item was just what I need to fix every thing, Happy new year ,will shop again..happy doing business got item",5.0,1,[0.5787878787878787],1,1
101790,"Good stuff, still works , does not look like the picture but it make no deference , it's been like 4 moths still works..",5.0,1,[0.7],1,1
101791,"Bought this, a shower head and hose all at the same time. It looks perfect doesn't leak what more do you want or need.Doesn't quite hold the shower head the way I would like but that is not this mounts fault. Got one of thosedisco light hand held shower heads and the hose attachment. All work well with each other.",5.0,1,"[0.0, 0.75, 0.4, -0.125]",1,1
101792,I HAD AN SHOWER ARM THAT BROKE WHICH IS EXTREMELY IRRITATING BUT THIS SHOWER ARM WORKED PERFECTLY.... SO NOW I CAN TAKE A SHOWER WITHOUT NEEDING TO HOLD THE SPRAYER IN ONE HAND WHILE I TRY TO WASH MYSELF WITH THE OTHER... AN IMPOSSIBLE FEAT I SHOULD ADD..,4.0,1,[-0.04791666666666666],0,0
101794,"This product works as advertised. It's easy to install, the dial turns smoothly and water pressure is well maintained.",5.0,1,"[0.0, 0.4166666666666667]",1,1
101795,Product works as designed to allow for connection of 2 shower heads.  I used this with a large fixed shower head and handheld shower unit.  Needed to mount with dial on the top rather than side but no issues with leaks.,4.0,1,"[0.0, 0.15714285714285714, 0.5]",1,1
101796,"Purchased this to instal a shower head and hand shower.  It can't take the weight of my hose and turns unnecessarily. I have to braise it against my shower caddy in order for it handle the hose.  It is mainly plastic, but for the price it does the job.  I saw others that are more securely built, but can cost 3X more than this unit.  It is doing the job, but the quality is only adequate.  You may want to spend more and get a diverter that made of metal (real chrome or brass).  But if on a budget this isn't a bad option.  Just don't expect great quality.Update:  it can't handle the weight of my rain shower head with rod and hand held shower wand.  Don't get if putting real chrome or metal shower heads.",3.0,1,"[0.0, -0.4, 0.0, 0.16666666666666666, 0.4666666666666666, 0.16666666666666666, 0.35, 0.3499999999999999, 0.8, 0.2]",1,1
101798,"To the person who gave this 1 star, either learn some plumbing basics, or call a professional if you don't know what you're doing. I've attached this to a very heavy shower head and was a bit worried that it wouldn't be able to bear the load. It is not solid chrome, but merely plated. Much to my surprise it works perfectly. Very glad I purchased. Highly recommended!Update 1/4/13 I have moved this diverter 3 times. On the third time it sprang a leak. I removed it then reinstalled tightly. No leaks. This has been a very pleasant purchase experience. I would say a must buy for someone who needs to save some money. The 3 settings are very helpful as well. Switching between shower heads or allowing both to run.",5.0,1,"[0.1, 0.12, -0.25, 0.6, 0.65, 0.16, 0.0, -0.17857142857142858, 0.0, 0.9533333333333333, 0.0, 0.2, 0.0]",1,1
101800,I got this object on a whim. It looks so cute I figured - why not?This thing has been a god-send in my garage.  Allowing me to attach it to the underside of a car or motorcycle to keep light on what I am working on. It is likewise uncannily helpful just about anywhere in the house - under the sink - behind a computer desk etc.It just works and works well.,5.0,1,"[0.0, 0.5, 0.4, -0.4]",1,1
101801,"This is a cool concept, but I dropped it once in the garage and several magnets broke off, so now its basically just a wierd shaped flashlight. I personally find LED pen lights to be more useful.",3.0,1,"[0.175, 0.26666666666666666]",1,0
101802,"This is a useful light for automotive projects.  It's nice to be able to stick a small light somewhere when working on something.That being said, it doesn't feel very sturdy and it's proven to be pretty poorly built.  The first one I got would turn on but could only be turned off by removing the batteries.  The replacement works okay, but one of the magnets fell out the first time I used it (I glued it back in).  Then it started turning itself off at the slightest little bump:  I had to wedge some paper under the battery cover to hold the battery pod more firmly in place.  This is only after a week or two of use.It's inexpensive and useful enough that I can mostly recommend it, but know that you're not getting a really high-quality light.",3.0,1,"[0.35, 0.1857142857142857, 0.125, 0.25, 0.0375, 0.22666666666666668]",1,1
101803,Very innovative design! Sufficient lighting for just about any task where it can be mounted. Highly recommended for mechanics and do-it-yourselfers.,5.0,1,"[0.65, 0.0, 0.16]",1,1
101804,"I have used PC tools for years in a professional setting, so I expect a certain level of quality and performance from their tools.  This sander is comfortable, works well, but I wore mine out in just a couple of years.  Granted that is with daily use in a professional shop.  For the home hobbyist, or occassional use, you can't go wrong with this one, especially for the price.",4.0,1,"[0.15714285714285714, 0.4, 0.05, -0.25]",1,1
101805,This replaces another brand that burned out from over use.  This one works great and will give years of service.,5.0,1,"[0.0, 0.8]",1,1
101807,Purchased the little finish sander primarily to sand large flat surfaces after spraying sand and sealer...works great and really cuts down on hand sanding.,5.0,1,[0.1780328798185941],1,1
101808,I replaced a higher priced sander with this and it's performed well. The pad does seem to be wearing down a little fast though. At least it's quieter than most others I've used and has plenty of power and speed to get the job done. I've used it to sand wood and drywall. Great performance.,5.0,1,"[0.25, -0.047685185185185185, 0.1, 0.0, 0.8]",1,1
101809,"Have had one for almost 2 years, and has performed well. Then it broke. Similar issue with the Biscuit Joiner. Their tools seem to work well, then brake - good design, crappy manufacturing? Perhaps their marketing strategy is to have you buy replacements every year or two.",3.0,1,"[0.0, 0.0, 0.0, 0.7, 0.0]",1,1
101810,I couldn't believe how quiet this sander is and it is also easy to hold an comfortable too it is also powerful and can smooth the rough spots quite fast,5.0,1,[0.2333333333333333],1,1
101811,A good sander that works as it should.  Replaced an earlier model that lasted through many years of daily use.,5.0,1,"[0.7, 0.16666666666666666]",1,1
101812,Replaced my piece of junk firestorm with this sander and love it. I have used it about once per month for a year or so and have had no problems.,5.0,1,"[0.5, 0.0]",1,1
101813,"Relatively quiet, solidly built. Easy to work with - does not jump at start-up. While the side grip is a little tight in the hand, the top palm handle fits the hand very well, Remove the dust bag and there are three flange sizes for different vacuum hoses. As has been mentioned elsewhere, be sure to push the base flange on the dust bag hom,e tight all the way and it holds very tightly. A great sander for the price.",4.0,1,"[0.0, 0.43333333333333335, 0.05426587301587301, -0.17767857142857146, 0.8]",1,1
101815,"This Mdl 382 is okay, but my older PC Mdl 343 is, overall a better sander.  The main issues are:  1.  The newer model is not ergonomic, or at least not as much as the older model.  It's just not comfortable to hold for an extended period of time.  2.  The new model gets hot real quick.  The top of the sander, right where you hold it gets hot after about 3 to 4 minutes of sanding.  I'm an avid hobbyist woodworker and use the sander a lot.  Seems like they made an error here - guessing they cut the cost of producing the sander.My older sander's hook and loop pad went bad (for the second time) and it costs about $25.00 including shipping for a new pad, so I decided after 7 years or so, it was time for a new sander.  Wrong move - should have ordered the new pad - actually, just as soon as I finish writing this review, I'll order the replacement pad and I'll have 2 sanders!All-in-all I can't say the newer model isn't a decent sander, just not as comfortable to use as the older model.",4.0,1,"[0.29166666666666663, 0.058333333333333334, -0.2, 0.29545454545454547, 0.3452380952380952, 0.25, -0.0521212121212121, 0.019949494949494953]",1,1
101816,"Never used a random orbital sander before, but this unit is awesome. Low vibration and very quiet compared to the 1/4 sheet palm sander i have. I plan to purchase 2 more for the different grits I use. Highly recommend this unit. I have many Porter Cable Sanders, belt and finishing, and this fits right in with their  quality. And the price and free shipping was another bonus.",5.0,1,"[0.25, 0.0, 0.25, 0.16, 0.39285714285714285, 0.4]",1,1
101817,"It met my needs at the time. It is a good home owner tool, not for a finish carpenter that does alot of and sanding. Although inexpensive, it worked well for what I needed at the time, but would suggest buying the next one up from that one, the 390 low profile Random Orbit Sander if you are a finish capenter by trade. It is more money but well worth it I think.",3.0,1,"[0.0, 0.7, -0.16666666666666666, 0.4]",1,1
101818,"I bought this to sand the bottom of a large sailboat. It worked great, and the attached little dust collector bag actually collected the dust!",5.0,1,"[0.21428571428571427, 0.2041666666666667]",1,1
101819,"It's a good sander with a catch. I had an older P-C sander (don't recall the model) and I was hoping this one would be as good. Unfortunately it isn't. That's not to say this one isn't nice too. Merely not as nice. I did the same thing as ted607. Removed the dust ring from under the pad. It is far better without it. For anyone that cares to know, it's a white molded plastic ring. As flimsy and thin as it is, it's surprising how much power it robs from the sander. I strongly urge everyone to remove it. The dust bag on this is easily an improvement from my last sander. The last one was a hard plastic canister. It often got in the way or fell off to the point that I stopped using it altogether. This one has a cloth bag with an internal spring. Much nicer and it doesn't fall off at all. So far I've only used fine grit discs with this. 400 - 600 grit. Nothing heavier. It does well with those. The top is a little too big for my taste. It can make edge sanding a little awkward. Not much though and I'm pretty sure I'll grow accustomed to it. The one thing that really irritates me is the button. My last sander had a hard button that was easy to feel and use. This one has a rubber guard over it. The rubber makes it very difficult to feel and press the switch fully. I'm seriously considering cutting it off.",4.0,1,"[0.7, 0.4333333333333333, 0.25, -0.3, -0.3, 0.0, 0.0, 0.3, 0.0, 0.16666666666666666, 0.4333333333333333, 0.21666666666666667, -0.14583333333333334, 0.0, 0.0, 0.2, 0.17222222222222225, 0.0, 0.0, 0.0, 0.10416666666666667, -0.39375, 0.21666666666666667, 0.2, 0.04722222222222222, 0.0, -0.65, -0.4666666666666667]",1,1
101820,"First, thank you to those who gave hints and less than positive reviews - it tempered my expectations.  Even more important, they gave the hint to let the sander ""break in"" before sanding.For break in, I just let the sander run at a variety of speeds for about 10 minutes.  Much to my surprise, the sander made a fair amount of dust that built up around the outside of the sanding pad on the yellow case of the sander.  This helped to lessen what seemed to be excessive pressure between the back of the sanding pad and the ""seal"" to the body of the sander (this white ring is important to stop free spinning of the pad when running but not against a work surface).  This seemed to do the trick since I experience none of the negatives that others experienced with stalled sanding or leaving marks on the workpiece.My previous electric sander experience includes a Milwaukee 1/4 sheet and Black & Decker Industrial (which turned into DeWalt) random orbit.  I recently learned that it is important to leave the sander sitting upside down or right side up.  Laying on the side will break the sanding pad - this was the demise of the 15+ year old Black & Decker.  Replacement pads seem to cost about $25 which counted for a nice discount on the new sander!What I like about the D26456:Smooth power.  The brushless motor is a great development.  Although as a DIY'er, it's unlikely that brushes will ever wear out, the lack of carbon brush dust and the difference in motor sound makes the tool feel really high-end.Variable Speed.  Single speed was never a problem in the past but being able to dial the aggressiveness of sanding beyond just changing grit is nice.Durability.  Of course, time will be the true test but based on similar tools, the case should be very drop resistant and the cord is a much higher quality than what comes on light duty tools.  (also a questionable area - see below)Low profile.  Having a shorter sander really does work better.Good dust collection.  Even better than the old Black & Decker despite very similar design.  The D26456 will even allow a vacuum hose to attach without any extra adapters needed.Questionable areas:Like others, I found the top of the sander to be rather large in the hand.  With the different motor design, the tool also lacks the skinny waist that many other sanders have.The switch and speed control seem to be open to dust ingress.  Many other sanders have rubber boots over the top of the switch to keep dust out.  Maybe this tool has a less obvious way to seal out dust?  If not, the life of the tool will not be very good.With the smooth sound and power, I'm happy with this purchase even though the ergonomics of holding the sander are not the absolute best.  Hopefully, brushless motors make their way into more power tools (they seem to have taken the remote control toy world with no regrets).",4.0,1,"[0.10353535353535354, 0.45, 0.22499999999999998, 0.11000000000000001, -0.008333333333333304, 0.13253968253968254, -0.033333333333333326, 0.37878787878787873, 0.8, 0.020000000000000007, 0.19464285714285715, 0.24000000000000005, -0.25, 0.4666666666666666, 0.10833333333333334, 0.041190476190476194, 0.09375, 0.2916666666666667, -0.08333333333333333, 0.6183333333333333, 0.15]",1,1
101821,"Great little sander, no vibration. makes fast work of any job. I use it for sanding parts before assembly. I will buy a second so I don't have to change grit.",5.0,1,"[0.30625, 0.2, 0.0, 0.0]",1,1
101823,I bought this sander to replace a Ridgid variable speed ROS that stopped working. This sander like other reviews state is a bit large for comfortable one handed operation. The power cord is much shorter than the sander it replaced which I came to love and it is average for stock removal and final finish capabilities. For $100 I would expect more. If I were to do it over again I would buy the Ridgid variable speed ROS and make sure to register the warranty as I didn't on the previous sander. The Ridgid also connected very snug to the vacuum hose I use for dust collection and while the Dewalt seems to have the same style connector it fits loosely translating to having to hold the hose or using just the passive dust bag on the sander itself. I build furniture and cabinetry for a living and a vacuum hookup is extremely beneficial for both your health and time savings of not having to clean up as often. I also use a Bosch sander for most of my work but it is a two handed sander so I have the need for a one handed sander a lot for finesse stuff. and this one is not what I had hoped but will work for now until I find a suitable replacement. If you want a serious sander look at the Bosch 1250DEVS... it cuts sanding down to a 1/4 of the time and is a must for serious woodworkers.,3.0,1,"[0.0, 0.1630952380952381, 0.13749999999999998, 0.5, 0.16666666666666669, 0.028685897435897438, 0.07777777777777779, 0.5, 0.55, -0.2740740740740741]",1,1
101824,"as always dewalt has come through for me again. works great handles well, speed regulator works perfectly and easyly grips sand disks with no problems. love it.",5.0,1,"[0.0, 0.9, 0.5]",1,1
101825,"This is a very powerful sander and takes the top layer of wood off quickly. If you have a small hand, you may get some fatigue if you do a lot of sanding. Please do not let this comment sway you away. Once you buy this product, you will not use your normal 5"" as much. Hope this helps.",4.0,1,"[0.4077777777777778, -0.25, 0.0, 0.175, 0.0]",1,1
101826,"This is the first electric orbital sander I have owned.  Having used air powered orbital sanders for years, my comparison might be a Granny Smith to a Red Delicious apple comparison.The low profile and the size was the compelling factor in my purchase.  I am very happy with it.  It fits my hand very well and is comfortable to use, much like the air powered unit I own.  I like the hook/loop paper attachment and the size.I really like the dust collection, but if you plan to do a lot of sanding you might want to invest in a dust collection system,  The bag fills pretty quickly, which means it is collecting a lot of the dust, not all the dust, but a lot.The sander could use to be heavier.  This seems an odd statement since every one wants lighter.  In this case the sander seems to have a little mind of its own when on a flat surface.  The orbital action makes the sander want move about the work piece in random directions.  If it was heavier the orbital action wouldn't be such a factor in influencing where it goes on the work piece.  Don't take this observation as a negative, it isn't, just an observation and product improvement suggestion  I compare this with its air powered cousin which is a bit heavier, and is less influenced by the orbital action on the work piece.  Just to qualify my statement, the courser the sand paper the more the sander is influenced by the orbital action.Very well made product, as you might expect from Dewalt,  very pleased with the purchase.",5.0,1,"[0.25, 0.325, 1.0, 0.35, 0.2611111111111111, 0.016666666666666677, 0.12916666666666665, -0.2, 0.05, -0.12222222222222223, 0.36250000000000004]",1,1
101828,"I have always preferred Porter Cable orbital sanders, but because of the price difference I decided to try the DeWalt.  The only downside..you need to have Xtra large hands.",4.0,1,"[0.0, 0.10714285714285714]",1,1
101829,"This model is a good powerful sander for the money. I like the low profile since now I can store it in a drawer without any problem. I've got another 5&#34; sanders with handles and I don't find that I miss them at all, the dewalt is easy to grip and control.",4.0,1,"[0.5, 0.0, 0.43333333333333335]",1,1
101830,Replaced the red big box junk sander I had. Superior in every way. Bought this one as a refurb. No trouble at all. It's a little heavy and somewhat hard to hold depending on what you are doing but I recommend it.,5.0,1,"[0.0, 0.7, 0.0, 0.1, -0.2263888888888889]",1,1
101831,"This sander replaces my great old Porter Cable. First, I bought a Bosch. Terrible tool: it would have worked me to death. It went back to the dealer. Based on review and reputation I ordered this high end DeWalt.  It is terrific. I sanded cherry plugs glued into a chest with 80 grit, then followed with 180 and 240.  This sander works fast and is easy to control. Light in the hand. Much quieter than either my PC or the Bosch and dust control is the best. This model costs more than other DeWalt models but to me it is a good value.DEWALT  D26456 5-Inch Low Profile Random Orbit Sander",5.0,1,"[0.45, 0.25, -1.0, 0.0, 0.16, 0.0, 0.31666666666666665, 0.4, 0.6, 0.11499999999999999]",1,1
101832,I use my Dewalt random orbital sander on a regular basis. After years of use it's still going strong.  The low profile makes it easier to handle. I have two other random orbital sanders but this is my favourite.,5.0,1,"[-0.25, 0.4333333333333333, 0.0, -0.3125]",0,1
101833,We bought the regular round version of this seat for another toilet and it worked well also. We had an elongated one as well so we got this model. Works just the same. Love the soft close feature on the main parts. The child seat is lacking that but it's not very heavy. Would recommend this for a girl. Minimal splash guard and not sure how well it would have worked for our son when he was this age.,5.0,1,"[-0.07777777777777778, 0.0, 0.0, 0.25555555555555554, 0.07692307692307693, 0.0, -0.175]",1,1
101834,"I ordered this as a replacement for a longer-style Kohler toilet I have. I was worried that the quality wouldn't be as nice as the stock one, but having a potty training toddler, this was very needed.The seat arrived and I was very pleased with the quality. It was definitely better than the original seat. If you buy one of these, you will not be disappointed.Thanks for your time.",5.0,1,"[-0.03333333333333333, 0.4833333333333334, 0.4375, -0.275]",1,1
